'free', 349
'get', 280
'want', 202
'give', 201
'pleas', 156
'offer', 118
'miss', 116
'tri', 103
'subscript', 100
'first', 99
'caller', 97
'month', 94
'ğŸ˜‚', 83
'valid', 82
'netflix', 80
'1000', 79
'password', 73
'luck', 73
'6', 71
'promote', 71
'username', 69
'one', 63
'ğŸ‘', 61
'nrc', 57
'talk', 57
'phone', 52
'ğŸ˜', 51
'ğŸ‘‰', 49
'plz', 48
'wait', 48
'anyone', 47
'right', 47
'ğŸ˜˜', 46
'dial', 45
'ğŸ¤£', 44
'mobile', 40
'protest', 38
'register', 35
'thank', 33
'ğŸ™', 33
'time', 33
'dear', 33
'help', 33
'72', 31
'back', 31
'got', 30
'people', 30
'guy', 29
'new', 29
'feel', 28
'ğŸ˜', 28
'â˜ï¸', 28
'bank', 27
'data', 27
'account', 27
'show', 27
'hour', 27
'hurry', 27
'save', 27
'bore', 26
'follow', 26
'year', 25
'12', 25
'15', 24
'chance', 24
'ğŸ‘‡', 24
'india', 24
'virgin', 24
'within', 24
'limit', 23
'goat', 23
'ğŸ“²', 23
'modi', 22
'connect', 22
'crush', 22
'go', 21
'photoshop', 21
'person', 21
'day', 21
'lost', 20
'love', 20
'need', 19
'know', 19
'ğŸ˜œ', 19
'mob', 19
'contact', 18
'tweet', 18
'ğŸ˜Š', 18
'today', 17
'say', 17
'indian', 17
'interest', 17
'â¤ï¸', 17
'â˜ºï¸', 17
'virus', 16
'next', 16
'share', 15
'single', 15
'100', 15
'detail', 15
'chat', 15
'npr', 15
'gb', 15
'rs', 15
'travel', 15
'ğŸ’¥', 15
'let', 15
'good', 14
'balanc', 14
'someon', 14
'ğŸ‘', 14
'name', 14
'readi', 13
'na', 13
'pick', 13
'ask', 13
'hack', 13
'would', 13
'see', 13
'ğŸ˜', 13
'win', 13
'indiaagainstcaa', 13
'world', 13
'prime', 13
'amazon', 13
'updat', 13
'whatsapp', 12
'sunny', 12
'lakh', 12
'friend', 12
'ye', 12
'ğŸ˜¨', 12
'come', 12
'twitter', 12
'like', 11
'line', 11
'work', 11
'pm', 11
'news', 11
'7', 11
'ğŸ¤¨', 11
'make', 11
'plzz', 11
'later', 10
'bjp', 10
'use', 10
'till', 10
'10', 10
'5', 10
'everi', 10
'girl', 10
'âœŒï¸', 10
'messag', 10
"'ll", 10
'tham', 10
'random', 10
'date', 10
'ğŸ–•', 10
'ğŸŒ¹', 10
'guess', 10
'entire', 9
'open', 9
'query', 9
'money', 9
'live', 9
'video', 9
'job', 9
'hi', 9
'report', 9
'issue', 9
'ji', 9
'start', 9
'may', 9
'president', 9
'iphone', 9
'ğŸ˜š', 9
'hey', 9
'lucki', 9
'secret', 9
'reach', 9
'tell', 9
'hy', 9
'mingle', 9
'even', 8
'toll', 8
'govt', 8
'hoor', 8
'check', 8
'servic', 8
'realli', 8
'govern', 8
'best', 8
'porn', 8
'enjoy', 8
'upcom', 8
'discount', 8
'swara', 8
'claim', 8
'ğŸ“', 8
'2020', 8
'also', 8
'muslim', 8
'unlimit', 8
'ğŸ™‚', 8
'paytm', 8
'true', 8
'kindli', 8
'cash', 8
'credit', 8
'shah', 8
'ğŸ˜', 8
'beauti', 8
'5000', 8
'â¤', 8
'wan', 7
'wipe', 7
'â€™', 7
'miscal', 7
'fascist', 7
'post', 7
'declar', 7
'care', 7
'code', 7
'rt', 7
'think', 7
'doorstep', 7
'period', 7
'ğŸ˜‰', 7
'rahul', 7
'leon', 7
'fascism', 7
'modishah', 7
'sir', 7
'lifetim', 7
'oppos', 7
'deliveri', 7
'order', 7
'fraud', 7
'ki', 7
'resign', 7
'hello', 7
'oper', 7
'viewerschoiceasim', 7
'forward', 7
'break', 7
'us', 7
'voic', 7
'ğŸ˜‹', 7
'ğŸ¤¬', 7
'gt', 7
'found', 7
'ğŸ¤©', 7
'ho', 7
'perfect', 7
'life', 6
'cell', 6
'avail', 6
'type', 6
'confus', 6
'hot', 6
'cm', 6
'immedi', 6
'etc', 6
'citizenship', 6
'increas', 6
'famili', 6
'pakistan', 6
'stay', 6
'pe', 6
'leak', 6
'special', 6
'media', 6
'retweet', 6
'act', 6
"'", 6
'gandhi', 6
'fake', 6
'everyth', 6
'donat', 6
'link', 6
'awar', 6
'congress', 6
'gift', 6
'press', 6
'n', 6
'againstcaa', 6
'alreadi', 6
'h', 6
'hear', 6
'nation', 6
'par', 6
'à¤­à¥‚à¤®à¤¾à¤«à¤¿à¤¯à¤¾', 6
'à¤•à¤¾à¤‚à¤—à¥à¤°à¥‡à¤¸', 6
'watch', 6
'sanghi', 6
"'re", 6
'ğŸ˜€', 6
'shi', 6
'problem', 6
'88662', 6
'happi', 5
'jio', 5
'delhi', 5
'wish', 5
'take', 5
'bro', 5
'asap', 5
'copi', 5
'request', 5
'speak', 5
'listen', 5
'directli', 5
'pizza', 5
'plan', 5
'spread', 5
'kashmir', 5
'made', 5
'btw', 5
'learn', 5
'appli', 5
'app', 5
'sex', 5
'meet', 5
'ang', 5
'war', 5
'majdid', 5
'countri', 5
'join', 5
'ifani', 5
'zomato', 5
'address', 5
'might', 5
'kill', 5
'99535', 5
'88585', 5
'doubt', 5
'hai', 5
'food', 5
'50', 5
'jaihind', 5
'book', 5
'chang', 5
'ğŸ•º', 5
'11', 5
'fan', 5
'ğŸ‡®', 5
'ğŸ‡³', 5
'ğŸ˜›', 5
'ğŸ«', 5
'ğŸ‘ˆ', 5
'fall', 5
'anti', 5
'ğŸ‘†', 5
'x', 5
'home', 5
'instal', 5
'still', 5
'sale', 5
'pro', 5
'somebodi', 5
'khatun', 5
'â£ï¸', 5
'â˜ï¸8866288662', 5
'24', 5
'play', 4
'ko', 4
'pass', 4
'edit', 4
'pay', 4
'anybodi', 4
'area', 4
'hater', 4
'kar', 4
'polic', 4
'given', 4
'busi', 4
'lodg', 4
'trace', 4
'left', 4
'ğŸ˜„', 4
'aur', 4
'congratul', 4
'caa2019', 4
'web', 4
'seri', 4
'week', 4
'hate', 4
'away', 4
'desper', 4
'breakingnew', 4
'stop', 4
'girlfriend', 4
'fact', 4
'access', 4
'group', 4
'wow', 4
'die', 4
'unesco', 4
'2000', 4
'histori', 4
'parti', 4
'unbeliev', 4
'biryani', 4
'coupon', 4
'paradis', 4
'alpa', 4
'swiggi', 4
'uber', 4
'heard', 4
'ca', 4
'financi', 4
'bad', 4
'lac', 4
'paid', 4
'provid', 4
'per', 4
'verifi', 4
'user', 4
'ğŸ¤—', 4
'ab', 4
'last', 4
'deliv', 4
'compani', 4
'info', 4
'receiv', 4
'bangladeshi', 4
'sell', 4
'brand', 4
'amit', 4
'gave', 4
'se', 4
'ke', 4
'liy', 4
'futur', 4
'real', 4
'karo', 4
'urgent', 4
'wifi', 4
'number', 4
'4', 4
'à¤®à¥‹à¤¦à¥€', 4
'à¤à¤‚à¤Ÿà¥€à¤¨à¥‡à¤¶à¤¨à¤²', 4
'à¤¹à¥ˆà¤‚', 4
'à¤œà¤¨', 4
'baba', 4
'pinki', 4
'aunti', 4
'disagre', 4
'ğŸ”“', 4
'ğŸ¤Ÿ', 3
'without', 3
'photo', 3
'everyon', 3
'kejriw', 3
'bhakt', 3
'drug', 3
'song', 3
'two', 3
'yogi', 3
'jnu', 3
'finger', 3
'cost', 3
'youtub', 3
'viral', 3
'iran', 3
'9', 3
'ticket', 3
'*', 3
'entertain', 3
'els', 3
'babi', 3
'becom', 3
'complaint', 3
'releas', 3
'rupe', 3
'premium', 3
'kind', 3
'activ', 3
'complain', 3
'port', 3
'card', 3
'citi', 3
'birth', 3
'mr', 3
'poll', 3
'word', 3
'urbannax', 3
'â€œ', 3
'â€', 3
'onion', 3
'dinner', 3
'75', 3
'cours', 3
'arfa', 3
'explain', 3
'poor', 3
'reveal', 3
'view', 3
'send', 3
'birthday', 3
'plu', 3
'solidar', 3
'trump', 3
'yr', 3
'bhaskar', 3
'propos', 3
'discuss', 3
'exam', 3
'cashback', 3
'worth', 3
'instantli', 3
'*onli', 3
'kyc', 3
'user*', 3
'aid', 3
'diall', 3
'simpl', 3
'60', 3
'sarakku', 3
'hous', 3
'hotstar', 3
'jan', 3
'correct', 3
'confirm', 3
'six', 3
'read', 3
'saturdaymotiv', 3
'alon', 3
'celebr', 3
'bewar', 3
'mani', 3
'forget', 3
'âœŒ', 3
'khan', 3
'privat', 3
'wife', 3
'agre', 3
'look', 3
'sack', 3
'amazonprim', 3
'serv', 3
'ğŸ˜Œ', 3
'document', 3
'ball', 3
'hr', 3
'candid', 3
'experi', 3
'dont', 3
'believ', 3
'never', 3
'ğŸ’•', 3
'put', 3
'*8866288662*', 3
'better', 3
'enough', 3
'big', 3
'larg', 3
'viwerschoiceasim', 3
'asim', 3
'loan', 3
'paay', 3
'91-8866288662', 3
'tryna', 3
'told', 3
'6month', 3
'done', 3
'joke', 3
'ğŸ“£', 3
'bhai', 3
'horni', 3
'prize', 3
'delhielections2020', 3
'way', 3
'20', 3
'gold', 3
'night', 3
'clear', 3
'ok', 3
'mine', 3
'ğŸ‘…', 3
'ğŸ‘Œ', 3
'internet', 3
'amount', 3
'import', 3
'select', 3
'reduc', 3
'nil', 3
'cyber', 3
'biggbossseason13', 3
'bb13', 3
'malwar', 3
'exploit', 3
'steal', 3
'file', 3
'*do', 3
'dial*', 3
'ğŸ’”', 3
'repli', 3
'msg', 3
'contest', 3
'salari', 3
'azadi', 3
'certif', 3
'man', 3
'aap', 3
'network', 3
'end', 3
'instant', 3
'strength', 3
'movi', 3
'haa', 3
'chalo', 3
'tumhar', 3
'kaam', 3
'cheez', 3
'leke', 3
'aaya', 3
'hu', 3
'5gb', 3
'age', 3
'marri', 3
'question', 3
'woofooo', 3
'ğŸ¥°', 3
'swayamwar', 3
'colleg', 2
'success', 2
'hav', 2
'ever', 2
'akshay', 2
'kumar', 2
'treatment', 2
'clinic', 2
'jee', 2
'pleasur', 2
'replict', 2
'duplic', 2
'reciv', 2
'otp', 2
'feed', 2
'bar', 2
'rahen', 2
'k', 2
'human', 2
'communist', 2
'azaadi', 2
'sun', 2
'well', 2
'launch', 2
'massag', 2
'liber', 2
'absolut', 2
'wire', 2
'propaganda', 2
'price', 2
'worldwarthre', 2
'worldwar3', 2
'promis', 2
'anjan', 2
'jihad', 2
'suicid', 2
'vest', 2
'canadian', 2
'case', 2
'bomb', 2
'safe', 2
'inform', 2
'bankrupt', 2
'vijay', 2
'mallya', 2
'rob', 2
'leav', 2
'biggest', 2
'second', 2
'choic', 2
'ass', 2
'twin', 2
'parent', 2
'faster', 2
'dick', 2
'idea', 2
'part', 2
'spoke', 2
'gener', 2
'social', 2
'list', 2
'nice', 2
'drive', 2
'gain', 2
'skill', 2
'film', 2
'degre', 2
'polit', 2
'reserv', 2
'mean', 2
'worldwariii', 2
'ğŸ', 2
'ğŸ™„', 2
'wwiii', 2
'anyth', 2
'add', 2
'stand', 2
'iraq', 2
'detent', 2
'p', 2
'lie', 2
'om', 2
'notic', 2
'includ', 2
'minist', 2
'10000', 2
'amazonprimevideo', 2
'board', 2
'student', 2
'suspend', 2
'itali', 2
'ex', 2
'brows', 2
'masjid', 2
'okay', 2
'vote', 2
'ğŸ˜…', 2
'town', 2
'à¤¹à¥ˆ', 2
'danger', 2
'sharekhan', 2
'lot', 2
'find', 2
'anoth', 2
'along', 2
'pack', 2
'fear', 2
'actual', 2
'anymor', 2
'bother', 2
'annual', 2
'*want', 2
'democraci', 2
'thodi', 2
'num', 2
'salman', 2
'impeach', 2
'folk', 2
'pornhub', 2
'abus', 2
'kg', 2
'lemurian', 2
'great', 2
'crash', 2
'misscal', 2
'five', 2
'ğŸ¤”', 2
'imagin', 2
'rotat', 2
'spinor', 2
'min', 2
'construct', 2
'firm', 2
'current', 2
'manag', 2
'buy', 2
'session', 2
'omg', 2
'bottl', 2
'men', 2
'86', 2
'three', 2
'jaggeri', 2
'pootharekulu', 2
'à²œà²¿à²‚à²—', 2
'prepar', 2
'studi', 2
'materi', 2
'half', 2
'â‚¹20k', 2
'à¤ªà¥à¤°à¤¿à¤¯à¤‚à¤•à¤¾à¤•à¤¾à¤¹à¤¾à¤¥à¤¦à¤‚à¤—à¤¾à¤‡à¤¯à¥‹à¤‚à¤•à¥‡', 2
'à¤¸à¤¾à¤¥', 2
'alt', 2
'ğŸ’˜', 2
'friendship', 2
'ğŸ”¥', 2
'peac', 2
'sadhguru', 2
'download', 2
'indiadoessupportcaa', 2
'brinjal', 2
'milkshak', 2
'websit', 2
'trust', 2
'de', 2
'10gb', 2
'â™¥ï¸', 2
'sabhi', 2
'brain', 2
'concern', 2
'hair', 2
'dedic', 2
'team', 2
'zuban', 2
'keshri', 2
'inc', 2
'wing', 2
'injur', 2
'biriyani', 2
'place', 2
'john', 2
'cena', 2
'invit', 2
'missedcal', 2
'mere', 2
'pakistani', 2
'log', 2
'ğŸ•', 2
'shall', 2
'meme', 2
'geniu', 2
'could', 2
'googl', 2
'anytim', 2
'whether', 2
"'ve", 2
'dail', 2
'charg', 2
'secular', 2
'modiji', 2
'excit', 2
'lone', 2
'ğŸ¾', 2
'har', 2
'quick', 2
'leoni', 2
'farhan', 2
'tonight', 2
'packag', 2
'ğŸ¤“', 2
'bata', 2
'event', 2
"'d", 2
'tasti', 2
'500', 2
'id', 2
'upto', 2
'sahi', 2
'uncl', 2
'winnersid', 2
'ride', 2
'full', 2
'thought', 2
'cll', 2
'nxt', 2
'elect', 2
'gv', 2
'ğŸ¥³', 2
'option', 2
'rashmidesai', 2
'assist', 2
'gf', 2
'helplin', 2
'old', 2
'high', 2
'golden', 2
'ğŸ’‹', 2
'statu', 2
'ring', 2
'favorit', 2
'chick', 2
'industri', 2
'develop', 2
'cab', 2
'80', 2
'gang', 2
'relationship', 2
'marriag', 2
'condit', 2
'apply*', 2
'un', 2
'appl', 2
'opportun', 2
'2gb', 2
'result', 2
'sexual', 2
'ğŸ™Œ', 2
'24x7', 2
'iss', 2
'1k', 2
'unit', 2
'toh', 2
'koi', 2
'near', 2
'water', 2
'packet', 2
'rais', 2
'romant', 2
'must', 2
'distribut', 2
'unlock', 2
'commun', 2
'la', 2
'ilaha', 2
'illallah', 2
'modili', 2
'modifal', 2
'amitshahresign', 2
'nanakanasahib', 2
'modidarespaklov', 2
'bjpmuktbharat', 2
'dm', 2
'meal', 2
'voucher', 2
'kept', 2
'ğŸ¤™', 2
'biggboss13', 2
'karein', 2
'dilli', 2
'kaisa', 2
'arvind', 2
'jaisa', 2
'embrac', 2
'à¤®à¥‡à¤‚', 2
'à¤¸à¤¾à¤µà¤°à¤•à¤°', 2
'public', 2
'respons', 2
'instead', 2
'sure', 2
'ğŸ˜­', 2
'coward', 2
'threaten', 2
'gut', 2
'chatt', 2
'sid', 2
'winner', 2
'petit', 2
'movement', 2
'lure', 2
'fine', 2
'bela', 2
'handl', 2
'train', 2
'toilet', 2
'blast', 2
'mind', 2
'plant', 2
'sapl', 2
'forc', 2
'ğŸ˜¤', 2
'69', 1
's*x', 1
'desh', 1
'nahi', 1
'lootn', 1
'deng', 1
'ğŸ˜8866288662', 1
'semest', 1
'superpower2020', 1
'met', 1
'crazi', 1
'mayb', 1
'jammi', 1
'8076613532', 1
'raj', 1
'singh', 1
'behalf', 1
'note', 1
'150newmohallaclin', 1
'mohalla', 1
'convey', 1
'warm', 1
'mamta', 1
"y'all", 1
'pochu', 1
'ğŸ˜', 1
'saina', 1
'nehwal', 1
'past', 1
'à®¨à®®à¯à®®', 1
'à®‡à®ªà¯à®ªà¯à®Ÿà®¿à®•à¯à®•à®¾', 1
'à®ªà¯‹à®µà¯‹à®®à¯', 1
'ğŸ˜', 1
'anger', 1
'kal', 1
'pura', 1
'main', 1
'patriot', 1
'baj', 1
'shayad', 1
'sare', 1
'bevad', 1
'gane', 1
'crime', 1
'hire', 1
'equal', 1
'societi', 1
'rid', 1
'helpline-8866288662', 1
'icon-swara', 1
'bastard', 1
'bedi', 1
'sound', 1
'satisfactori', 1
'sarileruneekevvaru', 1
'alavaikunthapurramuloo', 1
'audio', 1
'featur', 1
'thequint', 1
'huffpost', 1
'expos', 1
'celeb', 1
'ğŸ¤ª', 1
'fuel', 1
'sky', 1
'rocket', 1
'moral', 1
'iranattack', 1
'freenetflixfor9month', 1
'rs15lac', 1
'modigi', 1
'dead', 1
'dua', 1
'islam', 1
'expir', 1
'fkn', 1
'stretch', 1
'number-8866288662', 1
'score', 1
'*red', 1
'alert', 1
'government*', 1
'terrorist', 1
'keep', 1
'suggest', 1
'0', 1
'giveaway', 1
'coupan', 1
'offici', 1
'announc', 1
'ridicul', 1
'imag', 1
'bolo', 1
'tairtel', 1
'coupl', 1
'friendli', 1
'bang', 1
'mental', 1
'morn', 1
'kre', 1
'pr', 1
'bigg', 1
'karway', 1
'ğŸ˜¬', 1
'horosop', 1
'align', 1
'chart', 1
'lagna', 1
'patra', 1
'ğŸ’', 1
'knowledg', 1
'yesterday', 1
'went', 1
'star', 1
'saffron', 1
'slut', 1
'silk', 1
'simita', 1
'srinagar', 1
'azad', 1
'deciph', 1
'virat', 1
'describ', 1
'figur', 1
'yogendra', 1
'yadav', 1
'depend', 1
'count', 1
'leli', 1
'lifelong', 1
'suppli', 1
'\U0001f9c5', 1
'dharna', 1
'upset', 1
'sing', 1
'filter', 1
"'8866288662", 1
'scienc', 1
'isl', 1
'goal', 1
'pension', 1
'propoganda', 1
'run', 1
'jannat', 1
'overthrow', 1
'jihadan', 1
'varun', 1
'grover', 1
'mc', 1
'bhim', 1
'armi', 1
'happen', 1
'366', 1
'clarif', 1
'pawan', 1
'queue', 1
'autograph', 1
'pervert-in-chief', 1
'chill', 1
'swiftli', 1
'shut', 1
'measur', 1
'arfafilt', 1
'basterd', 1
'oh', 1
'bhaktlog', 1
'iraqwar', 1
'15lack', 1
'freak', 1
'ğŸ˜’', 1
'masturb', 1
'non', 1
'ungli', 1
'bai', 1
'fuck', 1
'happybirthdaydeepikapadukon', 1
'salt', 1
'pichar', 1
'plumb', 1
'inhuman', 1
'orwellian', 1
'ğŸ†', 1
'shia', 1
'anupam', 1
'maha', 1
'offer-', 1
'sbi', 1
'nupur', 1
'statement', 1
'seat', 1
'extend', 1
'center', 1
'brave', 1
'protestor', 1
'bsdk', 1
'islamist', 1
'rule', 1
'oho', 1
'total', 1
'assur', 1
'ditectli', 1
'chant', 1
'10am', 1
'11am', 1
'o5', 1
'01', 1
'sunday', 1
'brother', 1
'elig', 1
